ym,brand,series,combo,name,supply,forecast
2025-06,시디즈,이지리페어,T80AP0KG-SG,T80 암패드(그레이/1SET=좌+우),시디즈(평택),5
2025-06,시디즈,이지리페어,T80D0KG-451AN,T80 좌판(패브릭/다크그레이),시디즈(평택),17
2025-06,시디즈,이지리페어,T80D0KG-456,T80 좌판(패브릭/차콜),시디즈(평택),31
2025-06,시디즈,이지리페어,T80H0KG-A096,T80 헤드레스트(블랙프레임/인조가죽/블랙),시디즈(평택),30
2025-06,시디즈,이지리페어,TNE509H-BK,T50 헤드레스트(블랙프레임),외주/상품,391
2025-06,시디즈,이지리페어,TNF509H-WW,T50 헤드레스트(화이트프레임),외주/상품,254
2025-06,시디즈,이지리페어,VTNA209H-BK,T20 헤드레스트(블랙프레임),베트남,127
2025-06,시디즈,이지리페어,VTNB209H-WW,T20 헤드레스트(화이트프레임),베트남,8
2025-06,시디즈,코스트코,PCOM090A1-831A,[코스트코]필로(패브릭/다크그레이),외주/상품,55
2025-06,시디즈,코스트코,PCOM090A1-832,[코스트코]필로(패브릭/베이지),외주/상품,55
2025-06,시디즈,코스트코,PCOTX520A2-2D6,[코스트코]에어 메쉬 오피스 체어(블랙프레임/블랙),시디즈(평택),448
2025-06,시디즈,코스트코,PCOTX520O2-2D6,[코스트코]에어 메쉬 오피스 체어(블랙프레임/블랙),시디즈(평택),47
2025-06,시디즈,코스트코,VPCOSNA500A1-A444P,[코스트코]링고_회전중심봉_발받침제외(그린),베트남,87
2025-06,시디즈,코스트코,VPCOSNA500A1-A449PN,[코스트코]링고_회전중심봉_발받침제외(라벤더),베트남,72
2025-06,시디즈,코스트코,VPCOSNA500O1-A444P,[코스트코]링고_회전중심봉_발받침 제외(그린),베트남,8
2025-06,시디즈,코스트코,VPCOSNA500O1-A449PN,[코스트코]링고_회전중심봉_발받침 제외(라벤더),베트남,9
2025-06,시디즈,코스트코,VPCOTNB50LA2-451A,[코스트코]베이직 오피스 체어(화이트프레임/다크그레이),베트남,1094
2025-06,시디즈,코스트코,VPCOTNB50LA2-452N,[코스트코]베이직 오피스 체어(화이트프레임/베이지),베트남,1017
2025-06,시디즈,코스트코,VPCOTNB50LO2-451A,[코스트코]베이직 오피스 체어(화이트프레임/다크그레이),베트남,104
2025-06,시디즈,코스트코,VPCOTNB50LO2-452N,[코스트코]베이직 오피스 체어(화이트프레임/베이지),베트남,46
2025-06,시디즈,쿠팡로켓,OCPTXN529A2-2D1,[쿠팡로켓]T50AIR(화이트프레임/그레이) +좌판커버(그레이),시디즈(평택),24
2025-06,시디즈,쿠팡로켓,S50ACF0LVK-A442M,[쿠팡로켓]링고_고정중심봉(베이지),베트남,5
2025-06,시디즈,쿠팡로켓,S50ACF0LVK-A443R,[쿠팡로켓]링고_고정중심봉(핑크),베트남,20
2025-06,시디즈,쿠팡로켓,S50ACF0LVK-A447M,[쿠팡로켓]링고_고정중심봉(그린),베트남,3
2025-06,시디즈,쿠팡로켓,T40HLDA0LKK-831BBK,[쿠팡로켓]탭스퀘어_HLDA(블랙프레임/차콜 블랙),시디즈(평택),5
2025-06,시디즈,쿠팡로켓,T40HLDA0LKK-831WW,[쿠팡로켓]탭스퀘어_HLDA(화이트프레임/모스그레이),시디즈(평택),14
2025-06,시디즈,쿠팡로켓,T40HLDA0LKK-835BWW,[쿠팡로켓]탭스퀘어_HLDA(화이트프레임/브라운베이지),시디즈(평택),6
2025-06,시디즈,탭스퀘어,TNA402HF-831B,탭스퀘어_HF(블랙프레임/차콜블랙),시디즈(평택),224
2025-06,시디즈,탭스퀘어,TNB402HF-831,탭스퀘어_HF(화이트프레임/모스그레이),시디즈(평택),320
2025-06,시디즈,탭스퀘어,TNB402HF-835B,탭스퀘어_HF(화이트프레임/브라운베이지),시디즈(평택),200
2025-06,시디즈,트레보,S40DNE0KK-DSG,트레보(더스티그린프레임),시디즈(평택),33
2025-06,시디즈,트레보,S40DNE0KK-DSP,트레보(더스티핑크프레임),시디즈(평택),39
2025-06,시디즈,트레보,S40DNE0KK-WW,트레보(화이트프레임),시디즈(평택),201
2025-06,시디즈,펑거스,M130-454,펑거스(블랙프레임/워터리블루),외주/상품,18
2025-06,시디즈,펑거스,M130-456,펑거스(블랙프레임/차콜),외주/상품,33
2025-06,시디즈,펑거스,M130-458,펑거스(블랙프레임/브릭오렌지),외주/상품,12
2025-06,시디즈,펑거스,M130Y-454,펑거스_바퀴형(블랙프레임/워터리블루),외주/상품,11
2025-06,시디즈,펑거스,M130Y-456,펑거스_바퀴형(블랙프레임/차콜),외주/상품,24
2025-06,시디즈,펑거스,M130Y-458,펑거스_바퀴형(블랙프레임/브릭오렌지),외주/상품,12
2025-06,시디즈,펑거스,MN130-451L,펑거스(화이트프레임/그레이),외주/상품,72
2025-06,시디즈,펑거스,MN130-454B,펑거스(화이트프레임/블루),외주/상품,21
2025-06,시디즈,펑거스,MN130-457L,펑거스(화이트프레임/애쉬그린),외주/상품,36
2025-06,시디즈,펑거스,MN130Y-451L,펑거스_바퀴형(화이트프레임/그레이),외주/상품,119
2025-06,시디즈,펑거스,MN130Y-454B,펑거스_바퀴형(화이트프레임/블루),외주/상품,29
2025-06,시디즈,펑거스,MN130Y-457L,펑거스_바퀴형(화이트프레임/애쉬그린),외주/상품,35
2025-06,시디즈,필로,M090-831A,필로(패브릭/다크그레이),외주/상품,87
2025-06,시디즈,필로,M090-832,필로(패브릭/베이지),외주/상품,53
2025-06,시디즈,필로,M090-838,필로(패브릭/만다린오렌지),외주/상품,8
2025-06,시디즈,필로,M090-838B,필로(패브릭/머스타드),외주/상품,12
2025-06,시디즈,필로,M090-A441A,필로(인조가죽/다크그레이),외주/상품,41
2025-06,시디즈,필로,M090-A442M,필로(인조가죽/베이지),외주/상품,73
2025-06,일룸,,HCH0000FNB-BK,100G_EX 고정중심봉,시디즈(평택),12
2025-06,일룸,,HCH0000FNB-WW,100G_EX 고정중심봉,시디즈(평택),243
2025-06,일룸,,HCH0000FRN-WW,"60G 클린고정중심봉(링고아이,비토주니어)",시디즈(평택),9
2025-06,일룸,,HCH0000SN-BK,100G_EX 회전중심봉(올리버),시디즈(평택),10
2025-06,일룸,,HCH0000SN-WW,100G_EX 회전중심봉(올리버),시디즈(평택),350
2025-06,일룸,,HCH0000SRN-WW,"60G 클린회전중심봉(링고아이, 비토주니어)",시디즈(평택),39
2025-06,일룸,,HCH0009-A490L,콘,시디즈(평택),152
2025-06,일룸,,HCH0009-A491CH,콘,시디즈(평택),41
2025-06,일룸,,HCH0009-A496,콘,시디즈(평택),24
2025-06,일룸,,HCH0014RP-MGN,세타플러스 플라스틱,시디즈(평택),9
2025-06,일룸,,HCH0014RP-MM,세타플러스 플라스틱,시디즈(평택),2
2025-06,일룸,,HCH0014RP-RPK,세타플러스 플라스틱,시디즈(평택),10
2025-06,일룸,,HCH0014RP-WW,세타플러스 플라스틱,시디즈(평택),22
2025-06,일룸,,HCH0018S-A494BW,비비 솔리드(인조),외주/상품,7
2025-06,일룸,,HCH0020B-451M,버튼 등판패딩,시디즈(평택),8
2025-06,일룸,,HCH0020B-452M,버튼 등판패딩,시디즈(평택),1
2025-06,일룸,,HCH0020B-453D,버튼 등판패딩,시디즈(평택),2
2025-06,일룸,,HCH0020B-454D,버튼 등판패딩,시디즈(평택),8
2025-06,일룸,,HCH0020G-452MWW,"버튼 스위블(글라이드,좌판패딩)",시디즈(평택),2
2025-06,일룸,,HCH0020G-453DWW,"버튼 스위블(글라이드,좌판패딩)",시디즈(평택),4
2025-06,일룸,,HCH0020G-454DWW,"버튼 스위블(글라이드,좌판패딩)",시디즈(평택),17
2025-06,일룸,,HCH0020WN-451MWW,"버튼 스위블(캐스터,좌판패딩)",시디즈(평택),30
2025-06,일룸,,HCH0020WN-452MWW,"버튼 스위블(캐스터,좌판패딩)",시디즈(평택),1
2025-06,일룸,,HCH0020WN-453DWW,"버튼 스위블(캐스터,좌판패딩)",시디즈(평택),4
2025-06,일룸,,HCH0020WN-454DWW,"버튼 스위블(캐스터,좌판패딩)",시디즈(평택),12
2025-06,일룸,,HCH1007-IV,미엘갤러리 원목스툴,외주/상품,44
2025-06,일룸,,HCH1007-NCC,미엘갤러리 원목스툴,외주/상품,22
2025-06,일룸,,HCH1008W-451L,펑거스,외주/상품,74
2025-06,일룸,,HCH1008W-454A,펑거스,외주/상품,23
2025-06,일룸,,HCH1008W-459,펑거스,외주/상품,31
2025-06,일룸,,HCH2000AN-A440P,아띠아이R 의자,외주/상품,122
2025-06,일룸,,HCH2200A-A441D,피코 인조가죽,외주/상품,3
2025-06,일룸,,HCH2200A-A443C,[아울렛] 피코 인조가죽,외주/상품,4
2025-06,일룸,,HCH2200A-A443D,피코 인조가죽,외주/상품,11
2025-06,일룸,,HCH2200A-A444C,[아울렛] 피코 인조가죽,외주/상품,2
2025-06,일룸,,HCH2200A-A472L,피코 인조가죽,외주/상품,11
2025-06,일룸,,HCH2711A-A441D,윙 인조가죽,외주/상품,50
2025-06,일룸,,HCH2711A-A443D,윙 인조가죽,외주/상품,41
2025-06,일룸,,HCH2711A-A444D,윙 인조가죽,외주/상품,25
2025-06,일룸,,HCH2711A-A449PN,윙 인조가죽,외주/상품,21
2025-06,일룸,,HCH2711A-A472L,윙 인조가죽,외주/상품,79
2025-06,일룸,,HCH2900R-451A,올리버 MESH등판(BK) 몸통,시디즈(평택),24
2025-06,일룸,,HCH2900WRA-451M,올리버 MESH등판(WH) 몸통,시디즈(평택),189
2025-06,일룸,,HCH2900WRA-453D,올리버 MESH등판(WH) 몸통,시디즈(평택),27
2025-06,일룸,,HCH2900WRA-454A,올리버 MESH등판(WH) 몸통,시디즈(평택),78
2025-06,일룸,,HCH2900WRA-454D,올리버 MESH등판(WH) 몸통,시디즈(평택),72
2025-06,일룸,,HCH2900WRA-457,올리버 MESH등판(WH) 몸통,시디즈(평택),38
2025-06,일룸,,HCH2900WRA-459,올리버 MESH등판(WH) 몸통,시디즈(평택),60
2025-06,일룸,,HCH3001-BWWW,앤(우드쉘),시디즈(평택),27
2025-06,일룸,,HCH3001A-A491CT,앤(인조가죽),시디즈(평택),157
2025-06,일룸,,HCH3001A-A491WG,앤(인조가죽),시디즈(평택),33
2025-06,일룸,,HCH3001A-A492WG,앤(인조가죽),시디즈(평택),32
2025-06,일룸,,HCH3001F-451LWG,앤(패브릭),시디즈(평택),10
2025-06,일룸,,HCH3001F-452WG,앤(패브릭),시디즈(평택),15
2025-06,일룸,,HCH3510C-454A,아이핏 에어 좌판커버,외주/상품,17
2025-06,일룸,,HCH3510C-455,아이핏 에어 좌판커버,외주/상품,12
2025-06,일룸,,HCH3510C-456,아이핏 에어 좌판커버,외주/상품,33
2025-06,일룸,,HCH3510KHLN-2D6,"아이핏 에어(헤드레스트,럼버서포트,BK)",시디즈(평택),35
2025-06,일룸,,HCH3601L-L945B,지엘 천연가죽,시디즈(평택),16
2025-06,일룸,,HCH3601L-L946,지엘 천연가죽,시디즈(평택),11
2025-06,일룸,,HCH3801H-2H1,비토(헤드레스트),시디즈(평택),65
2025-06,일룸,,HCH3801H-2H4,비토(헤드레스트),시디즈(평택),22
2025-06,일룸,,HCH6000-451WW,폴 바스툴(패브릭),시디즈(평택),44
2025-06,일룸,,HCH6001-BWWW,폴 바스툴(우드쉘),시디즈(평택),26
2025-06,일룸,,HCX0001BA-SG,"싯브레이크 캐스터(5EA,50_38U,링고아이,래리,비토)",시디즈(평택),64
2025-06,일룸,,HCX0001BB-BK,"싯브레이크 캐스터(5EA,50_30U,올리버)",시디즈(평택),28
2025-06,일룸,,HCX0001BB-SG,"싯브레이크 캐스터(5EA,50_30U,올리버)",시디즈(평택),187
2025-06,일룸,,HCX0001N-XX,의자 번즈(고정용 발통),시디즈(평택),10
2025-06,일룸,,HCX0001RA-SG,"일반 캐스터(5EA,50_38U,링고아이,래리,비토)",시디즈(평택),44
2025-06,일룸,,HCX0001RB-BK,"일반 캐스터(5EA,50_27U,올리버)",시디즈(평택),92
2025-06,일룸,,HCX0001RB-SG,"일반 캐스터(5EA,50_27U,올리버)",시디즈(평택),430
2025-06,일룸,,HCX0006R-SG,연결형 발걸이(링고아이),시디즈(평택),44
2025-06,일룸,,HVCH0014R-A491C,세타플러스,베트남,180
2025-06,일룸,,HVCH0014R-A491L,세타플러스,베트남,84
2025-06,일룸,,HVCH0014R-A494B,세타플러스,베트남,19
2025-06,일룸,,HVCH0018A-A490LA,비비체어 인조가죽,베트남,95
2025-06,일룸,,HVCH0018A-A494BA,비비체어 인조가죽,베트남,22
2025-06,일룸,,HVCH0018F-161AA,비비체어 패브릭,베트남,11
2025-06,일룸,,HVCH0018F-164AA,비비체어 패브릭,베트남,3
2025-06,일룸,,HVCH0018S-A490LW,비비 솔리드(인조),베트남,34
2025-06,일룸,,HVCH2810F-A441D,"링고아이 (고정중심봉,싯브레이크캐스터)",베트남,17
2025-06,일룸,,HVCH2810F-A444D,"링고아이 (고정중심봉,싯브레이크캐스터)",베트남,14
2025-06,일룸,,HVCH2810F-A449PN,"링고아이 (고정중심봉,싯브레이크캐스터)",베트남,30
2025-06,일룸,,HVCH2810FC-A441D,"링고아이 (고정중심봉,싯브레이크캐스터,발걸이)",베트남,208
2025-06,일룸,,HVCH2810FC-A443D,"링고아이 (고정중심봉,싯브레이크캐스터,발걸이)",베트남,159
2025-06,일룸,,HVCH2810FC-A444D,"링고아이 (고정중심봉,싯브레이크캐스터,발걸이)",베트남,149
2025-06,일룸,,HVCH2810FC-A449PN,"링고아이 (고정중심봉,싯브레이크캐스터,발걸이)",베트남,182
2025-06,일룸,,HVCH2810FS-A441D,"링고아이 (고정중심봉,회전캐스터)",베트남,14
2025-06,일룸,,HVCH2810FS-A443D,"링고아이 (고정중심봉,회전캐스터)",베트남,17
2025-06,일룸,,HVCH2810FS-A444D,"링고아이 (고정중심봉,회전캐스터)",베트남,17
2025-06,일룸,,HVCH2810FS-A449PN,"링고아이 (고정중심봉,회전캐스터)",베트남,3
2025-06,일룸,,HVCH2810FSC-A441D,"링고아이 (고정중심봉,회전캐스터,발걸이)",베트남,134
2025-06,일룸,,HVCH2810FSC-A443D,"링고아이 (고정중심봉,회전캐스터,발걸이)",베트남,71
2025-06,일룸,,HVCH2810FSC-A444D,"링고아이 (고정중심봉,회전캐스터,발걸이)",베트남,33
2025-06,일룸,,HVCH2810FSC-A449PN,"링고아이 (고정중심봉,회전캐스터,발걸이)",베트남,120
2025-06,일룸,,HVCH3501HLN-454A,"아이핏 (헤드레스트,럼버서포트)",베트남,65
2025-06,일룸,,HVCH3501HLN-455,"아이핏 (헤드레스트,럼버서포트)",베트남,65
2025-06,일룸,,HVCH3501HLN-456,"아이핏 (헤드레스트,럼버서포트)",베트남,202
2025-06,일룸,,HVCH3501KHLN-456,"아이핏 (헤드레스트,럼버서포트,BK)",베트남,55
2025-06,일룸,,HVCH3900H-451A,알렉스 의자,베트남,24
2025-06,일룸,,HVCH3900H-457L,알렉스 의자,베트남,43
2025-06,일룸,,HVCS4001A-A472L,아코 인조가죽,베트남,15
2025-06,일룸,,HVCS4002A-A440P,버니아코(인조),베트남,216
2025-06,일룸,,HVCS4002A-A443D,버니아코(인조),베트남,99
2025-06,일룸,,HVCS4003A-A440P,디노아코(인조),베트남,90
2025-06,일룸,,HVCS4003A-A444P,디노아코(인조),베트남,40
2025-06,일룸,,HVCS8812LF-4R2,밴쿠버 1.5인 몸통 좌(패브릭),베트남,31
2025-06,일룸,,HVCS8812LF-4R8,밴쿠버 1.5인 몸통 좌(패브릭),베트남,4
2025-06,일룸,,HVCS8812RF-4R2,밴쿠버 1.5인 몸통 우(패브릭),베트남,31
2025-06,일룸,,HVCS8812RF-4R8,밴쿠버 1.5인 몸통 우(패브릭),베트남,4
2025-06,일룸,,HXCH0114F-451AWG,세라,외주/상품,6
2025-06,일룸,,HXCH0114F-451WG,세라,외주/상품,18
2025-06,일룸,,ITY00BS00A-451L,에가 스위블(캐스터),시디즈(평택),24
2025-06,일룸,,ITY00BS00A-452M,에가 스위블(캐스터),시디즈(평택),42
2025-06,일룸,,ITY00BS01A-451L,에가 스위블(글라이드),시디즈(평택),10
2025-06,일룸,,ITY00BS01A-452M,에가 스위블(글라이드),시디즈(평택),16
2025-06,일룸,,ITY00BT00A-451L,비토 스터디,시디즈(평택),114
2025-06,일룸,,ITY00BT00A-452M,비토 스터디,시디즈(평택),93
2025-06,일룸,,IYX2401006-451AUA,세타 패브릭,시디즈(평택),4
2025-06,일룸,,IYX2401006-451UA,세타 패브릭,시디즈(평택),13
2025-06,일룸,,IYX2401006-457LUA,세타 패브릭,시디즈(평택),4
2025-06,일룸,,IYX2401007-A491AA,세타 인조가죽,시디즈(평택),9
2025-06,일룸,,IYX2401007-A492A,세타 인조가죽,시디즈(평택),15
2025-06,퍼시스,,CH0017-A442A,기본형 의자,시디즈(평택),53
2025-06,퍼시스,,CH0017BK-A445A,기본형 의자,시디즈(평택),36
2025-06,퍼시스,,CH0020BK-BKBK,기본형 의자 (블랙),시디즈(평택),26
2025-06,퍼시스,,CH0020BKL-BKBK,럭스형 의자 (블랙),시디즈(평택),28
2025-06,퍼시스,,CH0020BKLD-BK371,럭스형 의자 (블랙),시디즈(평택),24
2025-06,퍼시스,,CH0020BKMD-BK371,바퀴형 의자 (블랙),시디즈(평택),69
2025-06,퍼시스,,CH0020BKMD-BK452,바퀴형 의자 (블랙),시디즈(평택),66
2025-06,퍼시스,,CH0021-BK,기본형 의자,시디즈(평택),40
2025-06,퍼시스,,CH0021-WW,기본형 의자,시디즈(평택),135
2025-06,퍼시스,,CH0023-BK,바스툴,시디즈(평택),33
2025-06,퍼시스,,CH0023-CR,바스툴,시디즈(평택),27
2025-06,퍼시스,,CH0023D-BK371,바스툴,시디즈(평택),26
2025-06,퍼시스,,CH0023D-BK371L,바스툴,시디즈(평택),13
2025-06,퍼시스,,CH0023D-BK456,바스툴,시디즈(평택),14
2025-06,퍼시스,,CH0023D-CR371,바스툴,시디즈(평택),16
2025-06,퍼시스,,CH0023D-CR452,바스툴,시디즈(평택),19
2025-06,퍼시스,,CH0023S-BK,낮은 높이 바스툴,시디즈(평택),31
2025-06,퍼시스,,CH0023S-CR,낮은 높이 바스툴,시디즈(평택),20
2025-06,퍼시스,,CH0023SD-BK371,낮은 높이 바스툴,시디즈(평택),22
2025-06,퍼시스,,CH0026MC-451A,바퀴형 의자 (블랙),시디즈(평택),219
2025-06,퍼시스,,CH0026MC-454B,바퀴형 의자 (블랙),시디즈(평택),159
2025-06,퍼시스,,CH0026WMC-451A,바퀴형 의자 (화이트),시디즈(평택),847
2025-06,퍼시스,,CH0026WMC-453,바퀴형 의자 (화이트),시디즈(평택),101
2025-06,퍼시스,,CH0026WMC-454B,바퀴형 의자 (화이트),시디즈(평택),258
2025-06,퍼시스,,CH0026WMC-457L,바퀴형 의자 (화이트),시디즈(평택),133
2025-06,퍼시스,,CH1263B-A441,로비의자 등좌판,시디즈(평택),14
2025-06,퍼시스,,CH1270-TS,로비의자 다리,시디즈(평택),49
2025-06,퍼시스,,CH1273A-TS,로비의자 프레임,시디즈(평택),16
2025-06,퍼시스,,CH1273B-TS,로비의자 프레임,시디즈(평택),52
2025-06,퍼시스,,CH2800A-651A,일반형 의자,시디즈(평택),23
2025-06,퍼시스,,CH2800AH-651A,헤드레스트형 의자,시디즈(평택),31
2025-06,퍼시스,,CH2811-651,반고정형 회의 의자,시디즈(평택),14
2025-06,퍼시스,,CH2811-651A,반고정형 회의 의자,시디즈(평택),129
2025-06,퍼시스,,CH3411-A496,중역 회의 의자,시디즈(평택),90
2025-06,퍼시스,,CH3801-A442,중역 회의 의자,시디즈(평택),107
2025-06,퍼시스,,CH3801-A446,중역 회의 의자,시디즈(평택),29
2025-06,퍼시스,,CH4100-636,일반형 의자,시디즈(평택),14
2025-06,퍼시스,,CH4100A-636,일반형 의자,시디즈(평택),24
2025-06,퍼시스,,CH4100AH-631,헤드레스트형 의자,시디즈(평택),13
2025-06,퍼시스,,CH4100AH-636,헤드레스트형 의자,시디즈(평택),38
2025-06,퍼시스,,CH4100H-636,헤드레스트형 의자,시디즈(평택),13
2025-06,퍼시스,,CH4800-371,메쉬 등판 의자,시디즈(평택),16
2025-06,퍼시스,,CH4800-376,메쉬 등판 의자,시디즈(평택),44
